timestamp,symbol,open,high,low,close,volume
2026-02-18 10:24:00,MCX_FO|488612,13.8,13.8,13.7,13.8,31
2026-02-18 10:25:00,MCX_FO|488612,13.75,13.75,13.75,13.75,1
2026-02-18 10:26:00,MCX_FO|488612,13.7,13.7,13.55,13.55,12
2026-02-18 10:27:00,MCX_FO|488612,13.5,13.65,13.5,13.55,20
2026-02-18 10:28:00,MCX_FO|488612,13.55,13.55,13.55,13.55,0
2026-02-18 10:29:00,MCX_FO|488612,13.5,13.5,13.45,13.45,174
2026-02-18 10:30:00,MCX_FO|488612,13.4,13.5,13.35,13.5,71
2026-02-18 10:31:00,MCX_FO|488612,13.45,13.45,13.4,13.4,18
2026-02-18 10:32:00,MCX_FO|488612,13.45,13.45,13.3,13.35,20
2026-02-18 10:33:00,MCX_FO|488612,13.35,13.35,13.35,13.35,0
2026-02-18 10:34:00,MCX_FO|488612,13.3,13.4,13.3,13.4,11
2026-02-18 10:35:00,MCX_FO|488612,13.4,13.4,13.4,13.4,0
2026-02-18 10:36:00,MCX_FO|488612,13.4,13.4,13.4,13.4,0
2026-02-18 10:37:00,MCX_FO|488612,13.45,13.5,13.45,13.5,27
2026-02-18 10:38:00,MCX_FO|488612,13.5,13.5,13.5,13.5,0
2026-02-18 10:39:00,MCX_FO|488612,13.6,13.6,13.5,13.5,8
2026-02-18 10:40:00,MCX_FO|488612,13.55,13.55,13.45,13.45,14
2026-02-18 10:41:00,MCX_FO|488612,13.55,13.7,13.5,13.7,39
2026-02-18 10:42:00,MCX_FO|488612,13.8,13.8,13.7,13.7,12
2026-02-18 10:43:00,MCX_FO|488612,13.75,13.75,13.75,13.75,2
2026-02-18 10:44:00,MCX_FO|488612,13.8,13.8,13.75,13.75,7
2026-02-18 10:45:00,MCX_FO|488612,13.8,13.8,13.65,13.65,17
2026-02-18 10:46:00,MCX_FO|488612,13.7,13.7,13.7,13.7,1
2026-02-18 10:47:00,MCX_FO|488612,13.65,13.65,13.65,13.65,4
2026-02-18 10:48:00,MCX_FO|488612,13.75,13.85,13.7,13.7,143
2026-02-18 10:49:00,MCX_FO|488612,13.65,13.7,13.65,13.7,15
2026-02-18 10:50:00,MCX_FO|488612,13.8,13.8,13.7,13.8,25
2026-02-18 10:51:00,MCX_FO|488612,13.8,13.8,13.8,13.8,0
2026-02-18 10:52:00,MCX_FO|488612,13.7,13.75,13.7,13.7,54
2026-02-18 10:53:00,MCX_FO|488612,13.6,13.75,13.6,13.75,5
2026-02-18 10:54:00,MCX_FO|488612,13.7,13.7,13.55,13.55,10
2026-02-18 10:55:00,MCX_FO|488612,13.6,13.6,13.5,13.5,4
2026-02-18 10:56:00,MCX_FO|488612,13.5,13.5,13.5,13.5,0
2026-02-18 10:57:00,MCX_FO|488612,13.45,13.45,13.45,13.45,13
2026-02-18 10:58:00,MCX_FO|488612,13.5,13.55,13.5,13.55,2
2026-02-18 10:59:00,MCX_FO|488612,13.55,13.55,13.55,13.55,0
2026-02-18 11:00:00,MCX_FO|488612,13.55,13.55,13.55,13.55,0
2026-02-18 11:01:00,MCX_FO|488612,13.55,13.55,13.55,13.55,0
2026-02-18 11:02:00,MCX_FO|488612,13.55,13.55,13.55,13.55,0
2026-02-18 11:03:00,MCX_FO|488612,13.55,13.55,13.55,13.55,0
2026-02-18 11:04:00,MCX_FO|488612,13.55,13.55,13.55,13.55,0
2026-02-18 11:05:00,MCX_FO|488612,13.55,13.55,13.55,13.55,0
2026-02-18 11:06:00,MCX_FO|488612,13.55,13.55,13.55,13.55,0
2026-02-18 11:07:00,MCX_FO|488612,13.6,13.6,13.6,13.6,13
2026-02-18 11:08:00,MCX_FO|488612,13.5,13.6,13.5,13.55,15
2026-02-18 11:09:00,MCX_FO|488612,13.5,13.5,13.45,13.45,23
2026-02-18 11:10:00,MCX_FO|488612,13.4,13.4,13.25,13.4,11
2026-02-18 11:11:00,MCX_FO|488612,13.35,13.35,13.35,13.35,1
2026-02-18 11:12:00,MCX_FO|488612,13.4,13.4,13.3,13.3,10
2026-02-18 11:13:00,MCX_FO|488612,13.4,13.4,13.4,13.4,11
2026-02-18 11:14:00,MCX_FO|488612,13.45,13.5,13.45,13.5,19
2026-02-18 11:15:00,MCX_FO|488612,13.4,13.5,13.4,13.5,4
2026-02-18 11:16:00,MCX_FO|488612,13.4,13.4,13.4,13.4,1
2026-02-18 11:17:00,MCX_FO|488612,13.35,13.4,13.35,13.4,2
2026-02-18 11:18:00,MCX_FO|488612,13.35,13.35,13.25,13.25,96
2026-02-18 11:19:00,MCX_FO|488612,13.3,13.3,13.25,13.3,7
2026-02-18 11:20:00,MCX_FO|488612,13.35,13.35,13.25,13.25,5
2026-02-18 11:21:00,MCX_FO|488612,13.3,13.3,13.2,13.2,20
2026-02-18 11:22:00,MCX_FO|488612,13.25,13.25,13.2,13.2,18
2026-02-18 11:23:00,MCX_FO|488612,13.15,13.15,13.15,13.15,2
2026-02-18 11:24:00,MCX_FO|488612,13.15,13.15,13.15,13.15,0
2026-02-18 11:25:00,MCX_FO|488612,13.2,13.2,13.05,13.15,12
2026-02-18 11:26:00,MCX_FO|488612,13.1,13.1,13.1,13.1,3
2026-02-18 11:27:00,MCX_FO|488612,13.15,13.15,13.15,13.15,7
2026-02-18 11:28:00,MCX_FO|488612,13.2,13.2,13.2,13.2,2
2026-02-18 11:29:00,MCX_FO|488612,13.25,13.25,13.25,13.25,4
2026-02-18 11:30:00,MCX_FO|488612,13.3,13.35,13.3,13.35,9
2026-02-18 11:31:00,MCX_FO|488612,13.25,13.35,13.25,13.35,4
2026-02-18 11:32:00,MCX_FO|488612,13.3,13.45,13.3,13.45,9
2026-02-18 11:33:00,MCX_FO|488612,13.35,13.35,13.25,13.25,2
2026-02-18 11:34:00,MCX_FO|488612,13.2,13.2,13.15,13.15,2
2026-02-18 11:35:00,MCX_FO|488612,13.3,13.4,13.3,13.4,11
2026-02-18 11:36:00,MCX_FO|488612,13.45,13.45,13.35,13.35,12
2026-02-18 11:37:00,MCX_FO|488612,13.4,13.4,13.4,13.4,2
2026-02-18 11:38:00,MCX_FO|488612,13.4,13.4,13.4,13.4,0
2026-02-18 11:39:00,MCX_FO|488612,13.35,13.35,13.3,13.3,3
2026-02-18 11:40:00,MCX_FO|488612,13.15,13.35,13.15,13.35,23
2026-02-18 11:41:00,MCX_FO|488612,13.3,13.35,13.3,13.35,3
2026-02-18 11:42:00,MCX_FO|488612,13.35,13.35,13.35,13.35,0
2026-02-18 11:43:00,MCX_FO|488612,13.35,13.35,13.35,13.35,0
2026-02-18 11:44:00,MCX_FO|488612,13.45,13.7,13.45,13.7,182
2026-02-18 11:45:00,MCX_FO|488612,13.5,13.55,13.45,13.45,20
2026-02-18 11:46:00,MCX_FO|488612,13.35,13.35,13.35,13.35,1
2026-02-18 11:47:00,MCX_FO|488612,13.1,13.15,13.1,13.15,42
2026-02-18 11:48:00,MCX_FO|488612,13.2,13.2,13.2,13.2,1
2026-02-18 11:49:00,MCX_FO|488612,13.25,13.35,13.25,13.25,51
2026-02-18 11:50:00,MCX_FO|488612,13.35,13.35,13.25,13.25,6
2026-02-18 11:51:00,MCX_FO|488612,13.3,13.3,13.2,13.3,3
2026-02-18 11:52:00,MCX_FO|488612,13.3,13.3,13.3,13.3,0
2026-02-18 11:53:00,MCX_FO|488612,13.3,13.3,13.3,13.3,0
2026-02-18 11:54:00,MCX_FO|488612,13.3,13.3,13.3,13.3,0
2026-02-18 11:55:00,MCX_FO|488612,13.1,13.15,13.1,13.15,31
2026-02-18 11:56:00,MCX_FO|488612,13.05,13.05,13.05,13.05,5
2026-02-18 11:57:00,MCX_FO|488612,13.2,13.2,13.2,13.2,71
2026-02-18 11:58:00,MCX_FO|488612,13.25,13.25,13.25,13.25,17
2026-02-18 11:59:00,MCX_FO|488612,13.2,13.2,13.1,13.1,9
2026-02-18 12:00:00,MCX_FO|488612,13.2,13.2,13.15,13.15,18
2026-02-18 12:01:00,MCX_FO|488612,13.2,13.2,13.05,13.15,28
2026-02-18 12:02:00,MCX_FO|488612,13.05,13.05,13.05,13.05,25
2026-02-18 12:03:00,MCX_FO|488612,13.05,13.05,13.05,13.05,0
2026-02-18 12:04:00,MCX_FO|488612,13.0,13.1,13.0,13.1,25
2026-02-18 12:05:00,MCX_FO|488612,13.05,13.05,13.05,13.05,3
2026-02-18 12:06:00,MCX_FO|488612,13.05,13.05,13.05,13.05,0
2026-02-18 12:07:00,MCX_FO|488612,13.15,13.15,13.1,13.1,6
2026-02-18 12:08:00,MCX_FO|488612,13.1,13.1,13.1,13.1,0
2026-02-18 12:09:00,MCX_FO|488612,13.15,13.15,13.1,13.1,109
2026-02-18 12:10:00,MCX_FO|488612,13.1,13.1,13.1,13.1,0
2026-02-18 12:11:00,MCX_FO|488612,12.85,12.95,12.85,12.95,13
2026-02-18 12:12:00,MCX_FO|488612,13.05,13.05,12.95,12.95,5
2026-02-18 12:13:00,MCX_FO|488612,13.05,13.05,12.85,12.85,28
2026-02-18 12:14:00,MCX_FO|488612,12.85,12.85,12.85,12.85,0
2026-02-18 12:15:00,MCX_FO|488612,12.95,12.95,12.95,12.95,1
2026-02-18 12:16:00,MCX_FO|488612,13.05,13.05,13.05,13.05,1
2026-02-18 12:17:00,MCX_FO|488612,12.95,12.95,12.95,12.95,7
2026-02-18 12:18:00,MCX_FO|488612,13.05,13.05,13.05,13.05,1
2026-02-18 12:19:00,MCX_FO|488612,13.0,13.0,13.0,13.0,1
2026-02-18 12:20:00,MCX_FO|488612,13.1,13.1,13.1,13.1,6
2026-02-18 12:21:00,MCX_FO|488612,13.05,13.05,13.05,13.05,2
2026-02-18 12:22:00,MCX_FO|488612,13.0,13.0,13.0,13.0,2
2026-02-18 12:23:00,MCX_FO|488612,13.3,13.3,13.2,13.2,30
2026-02-18 12:24:00,MCX_FO|488612,13.3,13.3,13.25,13.25,9
2026-02-18 12:25:00,MCX_FO|488612,13.25,13.25,13.25,13.25,0
2026-02-18 12:26:00,MCX_FO|488612,13.25,13.25,13.25,13.25,0
2026-02-18 12:27:00,MCX_FO|488612,13.3,13.3,13.25,13.25,3
2026-02-18 12:28:00,MCX_FO|488612,13.2,13.2,13.2,13.2,3
2026-02-18 12:29:00,MCX_FO|488612,13.2,13.2,13.2,13.2,0
2026-02-18 12:30:00,MCX_FO|488612,13.35,13.4,13.35,13.4,26
2026-02-18 12:31:00,MCX_FO|488612,13.4,13.4,13.4,13.4,0
2026-02-18 12:32:00,MCX_FO|488612,13.5,13.5,13.5,13.5,17
2026-02-18 12:33:00,MCX_FO|488612,13.45,13.45,13.3,13.3,36
2026-02-18 12:34:00,MCX_FO|488612,13.5,13.5,13.5,13.5,2
2026-02-18 12:35:00,MCX_FO|488612,13.6,13.6,13.55,13.6,12
2026-02-18 12:36:00,MCX_FO|488612,13.7,13.7,13.5,13.5,26
2026-02-18 12:37:00,MCX_FO|488612,13.55,13.65,13.4,13.65,40
2026-02-18 12:38:00,MCX_FO|488612,13.7,13.7,13.6,13.6,3
2026-02-18 12:39:00,MCX_FO|488612,13.65,13.65,13.5,13.5,21
2026-02-18 12:40:00,MCX_FO|488612,13.45,13.45,13.3,13.3,82
2026-02-18 12:41:00,MCX_FO|488612,13.4,13.4,13.3,13.3,56
2026-02-18 12:42:00,MCX_FO|488612,13.25,13.25,13.25,13.25,3
2026-02-18 12:43:00,MCX_FO|488612,13.25,13.25,13.25,13.25,0
2026-02-18 12:44:00,MCX_FO|488612,13.3,13.3,13.3,13.3,11
2026-02-18 12:45:00,MCX_FO|488612,13.35,13.45,13.35,13.45,35
2026-02-18 12:46:00,MCX_FO|488612,13.45,13.45,13.45,13.45,0
2026-02-18 12:47:00,MCX_FO|488612,13.6,13.6,13.4,13.55,51
2026-02-18 12:48:00,MCX_FO|488612,13.45,13.45,13.45,13.45,4
2026-02-18 12:49:00,MCX_FO|488612,13.55,14.0,13.55,13.9,233
2026-02-18 12:50:00,MCX_FO|488612,13.95,13.95,13.95,13.95,17
2026-02-18 12:51:00,MCX_FO|488612,13.8,13.95,13.8,13.8,16
2026-02-18 12:52:00,MCX_FO|488612,13.75,13.75,13.65,13.65,4
2026-02-18 12:53:00,MCX_FO|488612,13.7,13.7,13.55,13.65,6
2026-02-18 12:54:00,MCX_FO|488612,13.65,13.65,13.65,13.65,0
2026-02-18 12:55:00,MCX_FO|488612,13.45,13.45,13.35,13.45,80
2026-02-18 12:56:00,MCX_FO|488612,13.35,13.35,13.2,13.2,2
2026-02-18 12:57:00,MCX_FO|488612,13.25,13.25,13.25,13.25,12
2026-02-18 12:58:00,MCX_FO|488612,13.15,13.15,13.15,13.15,4
2026-02-18 12:59:00,MCX_FO|488612,13.1,13.1,13.1,13.1,2
2026-02-18 13:00:00,MCX_FO|488612,13.2,13.25,13.2,13.25,16
2026-02-18 13:01:00,MCX_FO|488612,13.25,13.25,13.25,13.25,0
2026-02-18 13:02:00,MCX_FO|488612,13.2,13.2,13.15,13.15,3
2026-02-18 13:03:00,MCX_FO|488612,13.1,13.2,13.1,13.15,9
2026-02-18 13:04:00,MCX_FO|488612,13.25,13.25,13.2,13.25,12
2026-02-18 13:05:00,MCX_FO|488612,13.2,13.35,13.2,13.3,64
2026-02-18 13:06:00,MCX_FO|488612,13.3,13.3,13.3,13.3,0
2026-02-18 13:07:00,MCX_FO|488612,13.35,13.35,13.35,13.35,5
2026-02-18 13:08:00,MCX_FO|488612,13.45,13.45,13.4,13.4,2
2026-02-18 13:09:00,MCX_FO|488612,13.4,13.4,13.4,13.4,0
2026-02-18 13:10:00,MCX_FO|488612,13.35,13.35,13.35,13.35,29
2026-02-18 13:11:00,MCX_FO|488612,13.3,13.3,13.3,13.3,43
2026-02-18 13:12:00,MCX_FO|488612,13.3,13.3,13.3,13.3,0
2026-02-18 13:13:00,MCX_FO|488612,13.3,13.3,13.3,13.3,0
2026-02-18 13:14:00,MCX_FO|488612,13.25,13.25,13.25,13.25,5
2026-02-18 13:15:00,MCX_FO|488612,13.35,13.35,13.35,13.35,22
2026-02-18 13:16:00,MCX_FO|488612,13.4,13.55,13.4,13.45,13
2026-02-18 13:17:00,MCX_FO|488612,13.4,13.55,13.4,13.55,37
2026-02-18 13:18:00,MCX_FO|488612,13.55,13.55,13.55,13.55,0
2026-02-18 13:19:00,MCX_FO|488612,13.4,13.5,13.4,13.5,3
2026-02-18 13:20:00,MCX_FO|488612,13.35,13.35,13.35,13.35,1
2026-02-18 13:21:00,MCX_FO|488612,13.5,13.5,13.4,13.45,19
2026-02-18 13:22:00,MCX_FO|488612,13.5,13.5,13.5,13.5,4
2026-02-18 13:23:00,MCX_FO|488612,13.6,13.6,13.5,13.5,12
2026-02-18 13:24:00,MCX_FO|488612,13.5,13.5,13.5,13.5,0
2026-02-18 13:25:00,MCX_FO|488612,13.6,13.6,13.55,13.55,21
2026-02-18 13:26:00,MCX_FO|488612,13.5,13.65,13.5,13.65,10
2026-02-18 13:27:00,MCX_FO|488612,13.65,13.65,13.65,13.65,0
2026-02-18 13:28:00,MCX_FO|488612,13.6,13.6,13.6,13.6,14
2026-02-18 13:29:00,MCX_FO|488612,13.55,13.55,13.55,13.55,11
2026-02-18 13:30:00,MCX_FO|488612,13.45,13.45,13.45,13.45,3
2026-02-18 13:31:00,MCX_FO|488612,13.55,13.55,13.55,13.55,1
2026-02-18 13:32:00,MCX_FO|488612,13.45,13.45,13.45,13.45,3
2026-02-18 13:33:00,MCX_FO|488612,13.45,13.45,13.45,13.45,0
2026-02-18 13:34:00,MCX_FO|488612,13.55,13.55,13.45,13.45,28
2026-02-18 13:35:00,MCX_FO|488612,13.4,13.4,13.4,13.4,43
2026-02-18 13:36:00,MCX_FO|488612,13.4,13.4,13.4,13.4,0
2026-02-18 13:37:00,MCX_FO|488612,13.4,13.4,13.4,13.4,0
2026-02-18 13:38:00,MCX_FO|488612,13.4,13.4,13.4,13.4,0
