timestamp,symbol,open,high,low,close,volume
2026-05-20 12:46:00,NSE_FO|72067,277.4,281.9,274.2,274.95,7800
2026-05-20 12:47:00,NSE_FO|72067,275.05,276.4,269.15,272.65,8385
2026-05-20 12:48:00,NSE_FO|72067,272.2,274.4,266.35,267.0,7475
2026-05-20 12:49:00,NSE_FO|72067,268.5,273.35,266.65,271.95,8385
2026-05-20 12:50:00,NSE_FO|72067,271.75,277.3,271.6,276.95,7215
2026-05-20 12:51:00,NSE_FO|72067,278.0,279.85,273.35,274.7,7995
2026-05-20 12:52:00,NSE_FO|72067,274.4,275.65,273.35,274.75,8255
2026-05-20 12:53:00,NSE_FO|72067,274.15,277.8,272.4,272.4,7215
2026-05-20 12:54:00,NSE_FO|72067,273.1,275.8,269.6,275.8,8840
2026-05-20 12:55:00,NSE_FO|72067,275.15,281.45,275.15,279.2,7930
2026-05-20 12:56:00,NSE_FO|72067,279.7,280.1,276.0,277.85,8125
2026-05-20 12:57:00,NSE_FO|72067,278.7,280.0,272.15,274.85,7085
2026-05-20 12:58:00,NSE_FO|72067,273.5,277.8,271.55,276.0,7735
2026-05-20 12:59:00,NSE_FO|72067,276.35,281.0,275.0,278.1,7865
2026-05-20 13:00:00,NSE_FO|72067,278.8,280.6,275.65,278.1,7865
2026-05-20 13:01:00,NSE_FO|72067,278.75,278.75,273.1,274.45,7215
2026-05-20 13:02:00,NSE_FO|72067,275.7,281.55,272.85,280.15,8450
2026-05-20 13:03:00,NSE_FO|72067,281.0,281.0,267.8,268.95,8060
2026-05-20 13:04:00,NSE_FO|72067,269.1,271.1,265.55,271.0,8385
2026-05-20 13:05:00,NSE_FO|72067,270.5,272.8,263.45,263.45,9360
2026-05-20 13:06:00,NSE_FO|72067,264.15,266.0,257.2,258.55,8450
2026-05-20 13:07:00,NSE_FO|72067,258.6,265.85,257.45,264.4,7410
2026-05-20 13:08:00,NSE_FO|72067,264.45,270.7,264.3,265.8,10985
2026-05-20 13:09:00,NSE_FO|72067,266.1,269.55,265.8,269.0,7735
2026-05-20 13:10:00,NSE_FO|72067,269.2,269.2,262.75,268.1,8385
