Date,Open,High,Low,Close,Volume,mean_middle,min_close_rolling,RSI,MFI,EMA9,volume_profile,BBL,BBM,BBU,BBB,BBP,cumulative_avg_bbb,BBM_Angle,EMA_Angle,TP,CumVol,CumTPV,VWAP,STOCHRSIk,STOCHRSId,ATR,ATR_pctile,trend_norm,RSI_lo,RSI_hi,MFI_pct,BBM_Angle_pct,EMA_Trend,Trend,is_downtrend,is_sideways,regime,Buy_Signal,Mid_Buy_Signal,OverSold_Buy_Signal,RSI_Range_Buy_Signal,Super_Low_Buy_Signal,Mid_Buy_Signal_2,Sell_Signal
2025-11-07 11:12:00+05:30,52.75,61.2,52.6,59.65,3429150,89.07499999999999,44.75,72.15958889675635,77.41760695484936,50.66464404353404,1,40.517760902108826,48.36785714285713,56.21795338360544,32.459971164579876,1.2185990152948367,19.02644109216105,15.907551930525813,38.227431398813486,57.81666666666667,125888925,6583760795.0,52.298173131591994,92.20746416493932,77.4347183498833,2.9842830857961906,0.75,-0.046310960311184035,27.73155480155592,72.26844519844408,1.0,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:13:00+05:30,59.75,63.8,57.7,62.75,2635425,89.07499999999999,44.75,75.51222523525975,86.08036807457336,52.86198149016421,1,38.928961538237445,49.639285714285705,60.349609890333966,43.152611976307846,1.1120596384483898,19.25404647786055,30.54060484968147,50.42657825898319,61.416666666666664,128524350,6745619813.75,52.48515019721944,99.99999999999999,90.65640393424091,3.206834293953605,1.0,-0.015232153077255329,25.076160765386277,74.92383923461372,1.0,1.0,Uptrend,Uptrend,False,False,other,False,True,False,False,False,False,False
2025-11-07 11:14:00+05:30,62.85,63.25,60.75,61.25,2103675,89.07499999999999,44.75,71.05350175890334,87.75654360193138,54.38707576467981,0,38.47695020680091,50.678571428571416,62.880192650341925,48.1529801563882,0.9331977029645337,19.52412997018324,38.659808254089995,55.13625429620703,61.75,130628025,6875521745.0,52.63435426662846,96.56912970998029,96.2588646249732,3.1563461300997764,0.9375,0.004935339436984779,25.600323302815077,74.39967669718493,1.0,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:15:00+05:30,61.2,65.7,61.0,61.75,2644725,89.07499999999999,44.75,71.65432063597528,89.56504397715817,55.72578926201075,1,38.367973412861744,51.717857142857135,65.06774087285253,51.62581927213189,0.8757389599806773,19.821367834090168,43.95837332398997,57.845654153480965,62.81666666666666,133272750,7041654553.75,52.836416699963046,93.69440697860725,96.75451222952917,3.2666071208069356,1.0,0.022222030583284494,24.88888984708358,75.11111015291642,1.0,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:16:00+05:30,61.65,64.0,59.35,63.0,2064075,89.07499999999999,44.75,73.15450176065936,78.24107634921565,57.048373032554245,1,38.17649317380865,52.70714285714285,67.23779254047705,55.13730737679328,0.8541774582406475,20.145367279436073,47.14586444301882,59.17864521053923,62.11666666666667,135336825,7169868012.5,52.977953432112805,92.20414845488415,94.15589504782389,3.3654208978921543,1.0,0.0387096774193547,24.806451612903228,75.19354838709677,0.8125,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:17:00+05:30,62.95,64.15,61.45,62.5,1401450,89.07499999999999,44.75,71.52388244669444,81.68138847909906,58.0395779357262,0,38.680284235672,53.771428571428565,68.86257290718514,56.13071750812753,0.7891951476433161,20.472506826969628,47.22148248017902,55.86382137240741,62.70000000000001,136738275,7257738927.5,53.077596068108946,92.92299543264215,92.94051695537784,3.3178908337570006,0.9375,0.05257599821706884,25.362120008914655,74.63787999108534,0.8125,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:18:00+05:30,62.5,64.35,61.05,62.7,1253550,89.07499999999999,44.75,71.79470624648616,77.83331143970177,58.8869274019578,1,39.63684409665354,54.89285714285714,70.14887018906073,55.584692946480246,0.7558710075004048,20.7888328280463,46.41663927297412,50.31129735132527,62.699999999999996,137991825,7336336512.5,53.16500823508929,93.16382308282103,92.76365565678243,3.3166129170600716,0.875,0.06225710693058089,25.938714465347097,74.06128553465291,0.6875,0.75,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:19:00+05:30,62.65,63.75,62.0,62.0,781950,89.07499999999999,44.75,69.31011253450711,76.85740563263965,59.45294060160183,0,41.6303988830854,56.125,70.6196011169146,51.65113983755759,0.7026616652852945,21.064389140631224,47.44704864232368,45.3749030388598,62.583333333333336,138773775,7385273550.0,53.21807776721502,90.08312799793575,92.05664883779964,3.2047119944129236,0.6875,0.07039885712116274,27.773005714394188,72.22699428560581,0.5625,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:20:00+05:30,62.1,63.15,61.2,61.55,675600,89.07499999999999,44.75,67.68839091578128,75.47367786819525,59.834224128583315,0,43.91877126005075,57.275000000000006,70.63122873994926,46.638948022520324,0.6600376904003304,21.290712670559447,48.02092610917315,39.40949989695262,61.96666666666666,139449375,7427138230.0,53.26046265893985,86.96555787785002,90.0708363195356,3.1150897090977145,0.5625,0.07583252608948625,28.995837369552568,71.00416263044742,0.5,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:21:00+05:30,61.55,71.8,61.45,71.25,2847450,89.07499999999999,44.75,79.06132975294474,78.62268177658738,61.909819741568164,1,45.651492052240165,59.114285714285714,72.57707937633126,45.5483594172638,0.9507130759913311,21.503499045530535,52.03226908004844,44.19504746652762,68.16666666666667,142296825,7621239405.0,53.55874528472438,89.59945295904419,88.88271294494331,3.6318690155907345,1.0,0.08403146909571187,24.57984265452144,75.42015734547856,0.75,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:22:00+05:30,71.3,72.0,67.1,70.85,2680125,89.07499999999999,44.75,77.84454090769334,80.88698536627676,63.53530706128304,0,47.8554225091482,60.80357142857143,73.75172034799466,42.590093361979505,0.8879484486140771,21.68686073523879,54.58638062350303,47.7041565007667,69.98333333333333,144976950,7808803486.25,53.862379407554094,93.3000739922168,89.95502827637033,3.722449800191397,1.0,0.0923406389430987,24.538296805284507,75.4617031947155,0.75,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:23:00+05:30,70.85,71.15,68.45,69.3,1406925,89.07499999999999,44.75,73.14666007588302,75.58998317869842,64.58343305014067,0,50.508754942746066,62.25357142857142,73.99838791439677,37.73218537124777,0.7999803606949845,21.82518249934231,55.812441826028994,48.72556952774375,69.63333333333334,146383875,7906772363.75,54.01395723231128,94.90794181876834,92.60248959000977,3.6494176716062974,0.9375,0.09875184446353223,25.13124077768234,74.86875922231766,0.375,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:24:00+05:30,69.4,71.4,68.7,69.5,1519275,89.07499999999999,44.75,73.36998042644082,76.52239666828028,65.47735431375145,1,53.52399091103343,63.62500000000001,73.72600908896659,31.751698511486303,0.7908125291371781,21.910024516540126,56.309932474020236,50.30881004285474,69.86666666666667,147903150,8012919043.75,54.17679774737725,90.653039498717,92.95368510323405,3.5816021236344193,0.8125,0.1025846479270858,26.36207676036457,73.63792323963543,0.375,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:25:00+05:30,69.5,70.15,67.2,68.2,1135500,89.07499999999999,45.45,69.33377836952262,72.23923886279789,65.97238080216027,0,56.57950221434801,64.73214285714286,72.88478349993771,25.188848330842017,0.7126830615257137,21.937811159034208,56.15822290929143,50.83453894075185,68.51666666666667,149038650,8090719718.75,54.28605075763904,84.24061651055379,89.93386594267972,3.536487686231961,0.75,0.10489242911356839,26.975537854432158,73.02446214556784,0.1875,0.875,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:26:00+05:30,68.35,71.85,68.25,69.95,1056450,89.07499999999999,45.5,71.59879136492724,70.05668162037026,66.69558429267659,1,57.43268377888969,65.46785714285714,73.50303050682459,24.546926429664346,0.7789076634763336,21.959736497442865,51.79870630563246,43.74584898237411,70.01666666666667,150095100,8164688826.25,54.39677128866965,82.21810319157106,85.70391973361396,3.5445957086439637,0.75,0.10626222599631999,26.9686888700184,73.0313111299816,0.125,0.375,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:27:00+05:30,69.95,71.9,69.0,70.95,911475,89.07499999999999,47.2,72.83357143281404,68.08875853926298,67.46911442128084,1,57.68334357709,66.05357142857143,74.42379928005286,25.3437555924823,0.7924907576179042,21.987936656568195,46.39718102729638,38.19430511201092,70.61666666666667,151006575,8229054152.5,54.494674503411524,80.55519189734916,82.337970533158,3.4985531580265383,0.625,0.10725281963114024,28.2137359018443,71.7862640981557,0.0625,0.125,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:28:00+05:30,71.05,74.6,70.4,74.1,1667175,89.07499999999999,49.0,76.32524418397087,67.91263069520781,68.67472998104795,1,58.068990332754424,66.97142857142858,75.87386681010273,26.58577972300301,0.900371855297088,22.02593535959658,43.3369733904343,39.29206895238328,73.03333333333333,152673750,8350813500.0,54.697113943949105,85.61259193483016,82.79529567458346,3.5486565038817846,0.75,0.1077615335091217,26.96119233245439,73.03880766754561,0.0625,0.125,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:29:00+05:30,74.1,79.85,73.6,79.65,3300675,89.07499999999999,50.3,80.96694033474974,69.76393426662703,70.6702336208574,1,57.60654769714836,68.25000000000001,78.89345230285167,31.189603817880304,1.0355405217978775,22.101047396139894,42.7688253919688,46.08407557305957,77.7,155974425,8607275947.5,55.183892792039465,91.85683085960876,86.00820489726269,3.7416096107473713,1.0,0.10803705299150808,24.45981473504246,75.54018526495754,0.1875,0.125,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:30:00+05:30,79.55,94.4,79.1,93.1,5553150,89.07499999999999,52.7,87.40939904365591,82.12391958908712,74.74837296251968,1,53.81998422567324,70.40000000000002,86.9800157743268,47.10231754070107,1.184559059200343,22.304309755038762,48.58230529762042,60.32827133511518,88.86666666666667,161527575,9100765877.5,56.341871519460376,97.774644473882,91.74802242277363,4.567208924265417,1.0,0.10626396624380481,24.468680168780978,75.53131983121902,0.9375,0.5,Uptrend,Uptrend,False,False,other,False,True,False,False,False,False,False
2025-11-07 11:31:00+05:30,93.25,96.8,89.8,90.9,4671300,89.07499999999999,59.65,82.49088327123256,84.82855756055653,77.68503242387973,0,53.26415270388931,72.42857142857144,91.59299015325358,52.91949943699208,0.9819198754940305,22.551206446022256,54.309667050509816,65.53532403651742,92.5,166198875,9532861127.5,57.35815677151846,93.06887269199451,94.23344934182842,4.740979715389316,1.0,0.10650274859028432,24.467486257048577,75.53251374295142,1.0,0.75,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,True
2025-11-07 11:32:00+05:30,90.8,96.8,90.05,96.15,3073650,89.07499999999999,61.25,84.70297982620245,89.27913760582405,81.0422992559016,1,52.75652281042215,74.81785714285715,96.87919147529215,58.973446112767185,0.9834735409856857,22.842584363356217,60.29536509525351,69.77754551283473,94.33333333333333,169272525,9822808777.5,58.029551916355004,89.86406432616104,93.56919383067918,4.884481164290079,1.0,0.10684247654997929,24.465787617250104,75.5342123827499,1.0,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:33:00+05:30,96.05,97.45,92.6,94.35,3252300,89.07499999999999,61.25,80.92781812839843,92.0740763872591,83.46188120937403,0,54.09522722815303,77.12857142857143,100.16191562898985,59.72713813777694,0.8738369127292364,23.13531891712146,63.790617829229,71.3179907727278,94.8,172524825,10131126817.5,58.72271899131038,81.32938405713661,88.08744035843071,4.882018223983646,0.9375,0.10744629929834802,25.08776850350826,74.91223149649174,1.0,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:34:00+05:30,94.35,94.45,87.15,88.15,2736450,89.07499999999999,61.55,69.44651476812014,85.70114761623402,84.3142664440333,0,57.17254904832765,79.02857142857144,100.88459380881523,55.311697997724686,0.7086708279470297,23.388676232716758,65.11419887020634,69.87410646600426,89.91666666666667,175261275,10377179280.0,59.209767131957705,63.25211058727462,78.14851965685742,5.054731207984815,1.0,0.10778436992006409,24.46107815039968,75.53892184960031,0.875,1.0,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:35:00+05:30,87.95,91.7,87.85,89.1,1894200,89.07499999999999,61.55,70.14542414169232,79.78347680021253,85.18439981784542,1,58.320029882653444,80.30357142857143,102.28711297448942,54.75109302074304,0.7000685047278455,23.633695113873216,63.212233842301856,64.4004745590979,89.55,177155475,10546804890.0,59.534174091994615,42.44739835078548,62.34296433173223,4.968678978843043,0.9375,0.10771884959248289,25.086405752037585,74.91359424796241,0.625,0.75,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:36:00+05:30,88.9,91.85,85.75,86.2,1979100,89.07499999999999,61.55,65.23940566220594,73.71330598692855,85.36905439641897,0,59.92217601625047,81.39999999999999,102.87782398374952,52.771066299138894,0.6117431636378007,23.85956620833264,60.86799013943257,56.94791054395079,87.93333333333334,179134575,10720833750.0,59.8479313666834,19.90280242815782,41.86743712207264,5.049487623211396,0.9375,0.10709976864640104,25.089501156767994,74.910498843232,0.375,0.625,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:37:00+05:30,86.4,87.8,84.0,85.05,1873500,89.07499999999999,61.55,63.347312337186615,72.16606508934677,85.31104450616098,0,62.156028499209796,82.52499999999999,102.89397150079019,49.364365951627256,0.5619815291091661,24.055756975588753,57.02655570520322,40.48901131590186,85.61666666666667,181008075,10881236575.0,60.11464723327951,11.577869872691945,24.642690217211744,4.960238507267725,0.8125,0.10601541508073518,26.344922924596325,73.65507707540368,0.3125,0.375,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:38:00+05:30,84.95,88.0,83.25,86.3,1468200,89.07499999999999,61.55,64.55078448152587,72.35102856937368,85.49085459594988,1,64.7282492656891,83.725,102.72175073431089,45.378920834424356,0.5677747483244379,24.21852921878597,52.8383849066992,22.0870523483176,85.85000000000001,182476275,11007281545.0,60.32171330218134,3.8468442022437266,11.775838834364496,4.9452214710343165,0.75,0.10497069561149075,26.975146521942545,73.02485347805745,0.4375,0.125,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:39:00+05:30,86.55,87.9,82.8,83.25,1387200,89.07499999999999,61.55,59.42376583557645,71.40607840468996,85.08342648759536,0,68.01291705369401,84.79999999999998,101.58708294630596,39.5921767601556,0.45383355151822063,24.33499624561453,49.09641711528756,8.745370543285981,84.64999999999999,183863475,11124708025.0,60.50526362019428,1.5927870605624819,5.672500378499384,4.956277080246152,0.75,0.10293941954551697,26.985302902272416,73.01469709772759,0.3125,0.125,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:40:00+05:30,83.1,84.6,78.95,79.4,2282250,89.07499999999999,68.2,53.632939435938894,66.53695232533973,84.05007621712348,0,70.61018609912335,85.475,100.33981390087663,34.781664582337854,0.2956583903266451,24.413542624086134,45.96556778740088,-12.782035206701922,80.98333333333333,186145725,11309532237.5,60.756336131275646,1.5927870605624819,2.3441394411228966,5.005828717371426,0.875,0.09919753439954525,25.754012328002275,74.24598767199772,0.0625,0.125,Uptrend,Uptrend,False,False,other,False,False,False,False,False,False,True
2025-11-07 11:41:00+05:30,79.45,83.15,79.35,82.2,1546500,89.07499999999999,68.2,56.92091675291596,67.18163851194342,83.71369872310103,1,73.76594922993867,86.27857142857142,98.79119362720418,29.00516777562026,0.337021714400636,24.447808483425938,44.29574895238356,-18.318216770419305,81.56666666666666,187692225,11435675087.5,60.9278039487251,2.9671151865309344,2.0508964358852992,4.9196980947020394,0.5625,0.09613190318213694,28.894340484089316,71.10565951591069,0.125,0.125,Flat,Uptrend,False,False,other,False,False,False,False,False,False,False
2025-11-07 11:42:00+05:30,82.1,85.65,80.2,82.2,1786050,89.07499999999999,68.2,56.92091675291594,67.4447632312634,83.4384807734463,1,76.15172674818487,86.85714285714285,97.56255896610082,24.650629198258503,0.28248660258773667,24.449310859091366,40.90659190408507,-20.531565624750016,82.68333333333334,189478275,11583351655.0,61.13287475833311,5.93423037306186,3.498044206718425,4.957576802223323,0.6875,0.09334599709284878,27.658270014535756,72.34172998546424,0.1875,0.125,Flat,Uptrend,False,True,sideways,False,False,False,False,False,False,False
2025-11-07 11:43:00+05:30,82.25,85.45,82.05,82.35,1086675,89.07499999999999,68.2,57.10988076274901,65.68290194744496,83.24057517827424,1,76.81702163816178,87.04999999999998,97.28297836183819,23.510576362638044,0.27035034015474546,24.44240839955862,33.62390614717275,-24.230407957243873,83.28333333333333,190564950,11673853571.25,61.25918523448305,9.068016073014546,5.989787210869113,4.846321316350228,0.3125,0.09078469110838845,31.421076544458057,68.57892345554194,0.0625,0.125,Flat,Uptrend,False,True,sideways,False,False,False,False,False,False,False
2025-11-07 11:44:00+05:30,82.3,83.7,80.1,83.05,744375,89.07499999999999,68.2,58.034986709774905,57.72712609301918,83.20592514586073,1,76.52628847214493,86.33214285714286,96.13799724214078,22.7165782302521,0.33264370812174,24.429811099052735,17.03656094620863,-20.581170523292148,82.28333333333335,191309325,11735103227.5,61.34098914153819,10.039807638774361,8.347351361616923,4.757298365182356,0.25,0.08763316652847856,32.0618341673576,67.9381658326424,0.0625,0.125,Flat,Uptrend,False,True,sideways,False,False,False,False,False,False,False
2025-11-07 11:45:00+05:30,83.3,86.95,80.5,81.25,1555125,89.07499999999999,69.95,54.76393070465685,52.22939786407054,82.85030239206787,0,75.86353381068491,85.64285714285712,95.42218047502934,22.83745231866739,0.27540076170682404,24.41827226731081,1.9227790361861896,-13.493282637307999,82.89999999999999,192864450,11864023090.0,61.51482603455432,7.9118941739569415,9.00657262858195,4.878205624812188,0.3125,0.08306712806545855,31.459664359672708,68.5403356403273,0.0625,0.125,Flat,Uptrend,False,True,sideways,False,False,False,False,False,False,False
2025-11-07 11:46:00+05:30,81.4,83.4,77.55,81.1,1739625,89.07499999999999,70.95,54.48831440283031,42.51996987185471,82.53206559351008,0,76.62821879197111,84.56785714285714,92.50749549374316,18.776964721889335,0.2816111396012046,24.377687320940872,-18.88801564404562,-13.296561973052993,80.68333333333332,194604075,12004381833.75,61.68617914989704,5.357013983601302,7.769571932110868,4.947619508754175,0.5625,0.07797931319982282,28.985103434000887,71.01489656599911,0.0625,0.125,Flat,Downtrend,True,True,downtrend,False,False,False,False,False,False,False
2025-11-07 11:47:00+05:30,81.2,82.0,79.4,79.6,860250,89.07499999999999,74.1,51.68691162223358,31.883152614027107,81.99896275832643,0,77.4804798517462,83.51428571428572,89.54809157682524,14.449757453909223,0.17563708516151438,24.30677353617636,-33.76555599285779,-16.06130028858722,80.33333333333333,195464325,12073488583.75,61.76824637309136,1.418107231310552,4.895671796289598,4.779932400986019,0.125,0.07098085973019955,33.39509570134901,66.604904298651,0.0625,0.125,Flat,Downtrend,True,True,downtrend,False,False,False,False,False,False,False
2025-11-07 11:48:00+05:30,79.55,80.35,75.65,75.95,1453425,89.07499999999999,75.95,45.55003756786809,34.2396135961405,80.89915134772163,0,75.99989011079877,82.64285714285714,89.2858241749155,16.07632471025361,-0.003755107511297691,24.248401558687547,-41.393873447368755,-25.0929769512408,77.31666666666666,196917750,12185862560.0,61.88300729619346,0.5789055095970459,2.4513422415029664,4.774222943772731,0.125,0.060200877795114946,33.44899561102443,66.55100438897557,0.125,0.125,Flat,Downtrend,True,True,downtrend,False,False,False,False,False,False,False
2025-11-07 11:49:00+05:30,75.8,76.15,72.6,73.6,2065350,89.07499999999999,73.6,42.08540031289876,34.55578567050402,79.57203292086314,0,74.38164835502403,81.53571428571428,88.68978021640453,17.548300136603334,-0.05462965833672543,24.20121774585597,-43.80955542426707,-36.00884603036174,74.11666666666666,198983100,12338939417.5,62.009986865718744,0.0,0.665670913635866,4.686778447788965,0.0625,0.0455274474677462,34.147362762661274,65.85263723733873,0.1875,0.125,Flat,Downtrend,True,True,downtrend,False,False,False,False,False,False,False
2025-11-07 11:50:00+05:30,73.5,74.25,68.45,74.1,2529225,89.07499999999999,73.6,43.07746522161904,34.387892481117724,78.57711784434255,1,73.03722272529743,80.67142857142856,88.3056344175597,18.926665812969,0.06960627576221061,24.164332767304312,-44.83582916128291,-40.518422312994986,72.26666666666667,201512325,12521718077.5,62.13872068371004,0.6290520838961111,0.40265253116438565,4.766294272946896,0.1875,0.028677751958271602,32.98161124020864,67.01838875979136,0.1875,0.125,Downtrend,Downtrend,True,True,downtrend,False,False,False,False,False,False,False
2025-11-07 11:51:00+05:30,74.15,75.15,71.8,72.95,1483950,89.07499999999999,72.95,41.324117178375886,41.62112931745666,77.55400550900754,0,71.5907561215385,79.80714285714285,88.0235295927472,20.590604904405414,0.08271542724318472,24.139515212700847,-43.595664665630714,-44.87401734161184,73.3,202996275,12630491612.5,62.22031223233037,0.6290520838961111,0.4193680559307407,4.665130396307832,0.0625,0.015028479557121768,34.29985760221439,65.70014239778561,0.3125,0.375,Downtrend,Downtrend,False,True,sideways,False,False,False,False,False,False,False
2025-11-07 11:52:00+05:30,72.9,74.7,71.65,74.0,905475,89.07499999999999,72.95,43.58205209778501,39.56412750768247,76.90782268918798,1,71.08071877903757,78.92857142857143,86.7764240781053,19.885961464882186,0.18599235684782053,24.110180359267616,-42.52526942394186,-45.517463764273344,73.45,203901750,12696998751.25,62.270180374861916,2.69619301383217,1.318099060541464,4.5497639394287015,0.0625,0.001591383824560092,34.367043080877195,65.6329569191228,0.3125,0.5,Downtrend,Downtrend,False,True,sideways,False,False,False,False,False,False,False
2025-11-07 11:53:00+05:30,74.0,74.3,71.1,71.3,694125,89.07499999999999,71.3,39.38502248301101,41.20498254165099,75.88821856388107,0,69.67200145094685,78.075,86.47799854905315,21.52545257522421,0.09687009580863182,24.092476744308414,-42.413930258002715,-45.06257180393602,72.23333333333333,204595875,12747137713.75,62.30398200232531,2.067140929936059,1.7974620092214466,4.453352229469509,0.0625,-0.015985704435182407,34.45492852217591,65.5450714778241,0.375,0.625,Downtrend,Downtrend,True,True,downtrend,False,False,False,False,False,False,False
2025-11-07 11:54:00+05:30,71.3,76.15,69.75,75.45,1354050,89.07499999999999,71.3,47.71891617601181,49.97868589527141,75.80854246135723,1,69.31656830118372,77.79285714285714,86.26914598453057,21.791946337972252,0.36179935661591933,24.076826877598645,-36.81747700217853,-36.96870672005314,73.78333333333335,205949925,12847044036.25,62.379454793440686,10.72593473387915,5.163089559215793,4.5923984987931155,0.1875,-0.03095362615800344,33.27976813079002,66.72023186920998,0.5625,0.875,Downtrend,Downtrend,True,True,downtrend,False,False,False,False,False,False,False
2025-11-07 11:55:00+05:30,75.5,75.7,72.7,74.4,999000,89.07499999999999,71.3,45.995809518550125,48.22942809483216,75.55244383201955,0,68.98489348072471,77.2357142857143,85.48653509070388,21.36529941179214,0.3281556251955306,24.05850574607292,-34.49462552156205,-31.171203511881213,74.26666666666667,206948925,12921236436.25,62.43683767021259,15.452279595839544,9.415118419884918,4.478655748879322,0.125,-0.04970157773158594,33.998507888657926,66.00149211134207,0.5625,1.0,Downtrend,Downtrend,True,True,downtrend,False,False,False,False,False,False,False
2025-11-07 11:56:00+05:30,74.3,78.65,73.05,77.1,1662600,89.07499999999999,71.3,50.905083429651654,47.49156186953493,75.83381768074327,1,69.13015911821496,76.87142857142857,84.61269802464217,20.140823702841566,0.5147631748224797,24.032212577997544,-30.419021186170035,-18.985141640471777,76.26666666666667,208611525,13048037396.25,62.54705916295852,27.669606907779368,17.949273745832688,4.558751766816513,0.25,-0.06597791874448214,32.82988959372241,67.17011040627759,0.5625,1.0,Downtrend,Downtrend,False,True,sideways,False,False,False,False,False,False,False
2025-11-07 11:57:00+05:30,77.1,77.5,71.35,72.35,1467975,89.07499999999999,71.3,43.42591504591397,40.81833705487129,75.20039628424449,0,68.75549468903858,76.15714285714284,83.5587910252471,19.437830492113985,0.24281789875200518,24.001583364091655,-28.998977146154136,-18.854280781723194,73.73333333333333,210079500,13156276086.25,62.62522562291894,22.69042900125087,21.937438501623262,4.672412354901049,0.4375,-0.08503817552319892,31.050190877615993,68.94980912238401,0.375,1.0,Downtrend,Downtrend,True,True,downtrend,False,False,False,False,False,False,False
2025-11-07 11:58:00+05:30,72.35,73.5,70.1,70.95,1065300,89.07499999999999,70.95,41.49098609207171,40.411149960172686,74.4275969598364,0,68.56303177732534,75.29285714285714,82.02268250838895,17.87639789724795,0.17734250838810903,23.961019221927128,-29.092812858168788,-16.28436760782514,71.51666666666667,211144800,13232462791.25,62.67008607955299,16.545857169278644,22.30196435943629,4.581525758122402,0.3125,-0.09980748821003575,32.37403744105018,67.62596255894982,0.375,0.875,Downtrend,Downtrend,True,True,downtrend,False,False,False,False,False,False,False
2025-11-07 11:59:00+05:30,70.95,74.35,70.05,73.5,643200,89.07499999999999,70.95,46.19367453507037,36.94981869990123,74.25894296713886,1,68.90488131235394,74.7392857142857,80.57369011621746,15.612684403315276,0.3937950106890625,23.906095966541525,-31.413008534093613,-17.219249016460665,72.63333333333333,211788000,13279180551.25,62.700344454123936,12.191735854618909,17.142674008382805,4.5614167753993735,0.3125,-0.10628405809598669,32.40642029047993,67.59357970952007,0.3125,0.625,Downtrend,Downtrend,True,True,downtrend,False,False,False,False,False,False,False
2025-11-07 12:00:00+05:30,73.7,74.15,67.75,70.55,1424925,89.07499999999999,70.55,41.98906076982364,38.00940584443514,73.58458970038633,0,69.03139549043262,73.98571428571427,78.94003308099592,13.392636249071854,0.15326067743295574,23.837380543551525,-33.02386755579687,-21.483151570077844,70.81666666666666,213212925,13380088990.0,62.754586711851545,9.108479543303444,12.615357522400332,4.692744148585133,0.6875,-0.10597177297494209,28.65485886487471,71.34514113512529,0.375,0.5,Downtrend,Downtrend,True,True,downtrend,False,False,False,False,False,False,False
2025-11-07 12:01:00+05:30,70.5,76.05,70.15,74.9,1216725,89.07499999999999,70.55,49.31517186593642,43.87184538766129,73.823755209407,1,69.82659032557744,73.64999999999999,77.47340967442254,10.382646773720435,0.6634666575703534,23.75001214244873,-32.793104953133295,-21.900743407646114,73.7,214429650,13469761622.5,62.8166935985765,20.61412213101965,13.971445842980666,4.77897670940048,0.875,-0.10384173687497424,26.76920868437487,73.23079131562513,0.8125,0.5,Downtrend,Downtrend,False,True,sideways,False,False,False,False,True,False,False
2025-11-07 12:02:00+05:30,75.1,80.75,74.75,79.8,1975200,89.07499999999999,70.55,56.048486982573415,53.3417632528203,74.91034517133299,1,68.99522390896922,73.925,78.85477609103077,13.337236634510043,1.0958688479471679,23.682832945623314,-24.057349450011635,-3.320020097068383,78.43333333333334,216404850,13624683142.5,62.95923193264846,36.0595848385433,21.927395504288796,4.866192658729017,1.0,-0.09778736836866996,25.48893684184335,74.51106315815665,1.0,1.0,Downtrend,Downtrend,False,True,sideways,True,False,False,False,False,False,False
2025-11-07 12:03:00+05:30,79.95,80.45,77.75,78.55,1399875,89.07499999999999,70.55,54.074948091501824,62.88174514897174,75.57210059472699,0,68.77281021022813,74.27857142857141,79.78433264691469,14.824628725224724,0.8879053596801176,23.626049585236146,-11.467251627033406,12.892930901740979,78.91666666666667,217804725,13735156611.25,63.061793591713865,59.4801685706945,38.71795851341915,4.711464611676945,0.75,-0.09204091851207306,27.960204592560366,72.03979540743964,1.0,1.0,Flat,Downtrend,False,False,other,False,False,False,False,False,False,False
